open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719948600000,62004.5,62150.4,61981.5,61998.6,1400.878,1719949499999,86944418.8717,18942,758.241,47066404.5968,0
1719949500000,61998.6,62033.7,61880.9,61944.0,1976.18,1719950399999,122426262.0915,24565,1061.15,65741719.5838,0
1719950400000,61944.0,62052.0,61870.8,62036.6,1155.241,1719951299999,71580987.7286,16339,620.782,38470728.9936,0
1719951300000,62036.6,62085.2,61986.9,62068.0,541.861,1719952199999,33616237.4173,8285,295.116,18308297.3184,0
1719952200000,62068.0,62084.5,61968.0,62005.1,794.671,1719953099999,49291571.7993,9274,326.573,20257144.1475,0
1719953100000,62005.0,62060.9,62000.9,62006.3,317.636,1719953999999,19702168.7897,5609,183.269,11367813.3576,0
1719954000000,62006.2,62094.0,61901.1,61928.0,1203.133,1719954899999,74583921.8658,13434,568.199,35226740.656,0
1719954900000,61928.0,62032.7,61927.9,62008.0,508.009,1719955799999,31492643.0129,8110,308.663,19134439.2495,0
1719955800000,62008.0,62073.0,61985.8,62034.7,540.249,1719956699999,33510633.6801,7754,354.708,22002461.9997,0
1719956700000,62034.6,62092.7,61952.6,61952.6,592.292,1719957599999,36745365.1036,9502,254.175,15772323.4494,0
1719957600000,61952.6,62070.2,61951.0,62042.0,599.898,1719958499999,37202753.9581,8861,370.336,22966031.7877,0
1719958500000,62042.0,62050.0,61971.0,62032.9,371.863,1719959399999,23063748.9137,6030,136.495,8465493.69,0
1719959400000,62032.8,62061.9,61974.0,62027.0,481.333,1719960299999,29854227.6159,7122,230.817,14316569.837,0
1719960300000,62027.0,62117.2,61982.2,62084.5,721.895,1719961199999,44795761.2938,8092,431.964,26802932.1503,0
1719961200000,62084.6,62176.4,62065.5,62145.7,900.023,1719962099999,55920670.135,11098,487.285,30275290.8478,0
1719962100000,62145.7,62170.0,62073.7,62110.5,598.315,1719962999999,37173726.3293,8678,232.216,14428613.8561,0
1719963000000,62110.5,62138.3,62067.7,62134.3,499.989,1719963899999,31049491.7034,7979,238.313,14798289.9488,0
1719963900000,62134.2,62140.9,62075.5,62123.6,414.529,1719964799999,25745157.4117,6908,174.063,10811038.6524,0
1719964800000,62123.5,62212.4,62105.1,62212.4,864.914,1719965699999,53768598.5112,11280,497.481,30925902.3164,0
1719965700000,62212.4,62266.5,62197.0,62238.9,932.302,1719966599999,58025593.4372,11771,437.7,27242507.4876,0
1719966600000,62239.0,62278.2,62227.9,62248.3,534.212,1719967499999,33259607.3545,8487,245.004,15253664.1884,0
1719967500000,62248.4,62263.0,62075.8,62075.9,1031.303,1719968399999,64103227.6462,12158,359.736,22360547.9654,0
1719968400000,62075.8,62100.0,61846.4,62028.6,3296.945,1719969299999,204289440.3418,30274,1543.979,95671465.6755,0
1719969300000,62028.6,62215.3,61985.1,62088.1,1831.364,1719970199999,113726548.471,19872,1136.552,70580699.4038,0
